character,jap text,Eng,Esp
name,”ブルータイプ”,”ブルータイプ”,”ブルータイプ”
name,”ウィミィオンナヘイシ”,”ウィミィオンナヘイシ”,”ウィミィオンナヘイシ”
name,”チテイジン”,”チテイジン”,”チテイジン”
name,”メガネッコ”,”Glasses Girl”,”メガネッコ”
name,”ネコ”,”Cat”,”ネコ”
name,”マホウショウジョ”,”マホウショウジョ”,”マホウショウジョ”
name,”ロウジン”,”ロウジン”,”ロウジン”
name,”カエンホウシャヘイ”,”カエンホウシャヘイ”,”カエンホウシャヘイ”
name,”キカンジュウヘイ”,”キカンジュウヘイ”,”キカンジュウヘイ”
name,”コガタセンシャ”,”コガタセンシャ”,”コガタセンシャ”
name,”ソウコウヘイシ”,”ソウコウヘイシ”,”ソウコウヘイシ”
name,”アメリカン”,”American”,”Gringa”
name,”センキ”,”センキ”,”センキ”
name,”ユメノシモベ”,”ユメノシモベ”,”ユメノシモベ”
name,”ビー３ゴウ”,”ビー３ゴウ”,”ビー３ゴウ”
name,”ビー４ゴウ”,”ビー４ゴウ”,”ビー４ゴウ”
name,”ビー５ゴウ”,”ビー５ゴウ”,”ビー５ゴウ”
name,”グナガン”,”グナガン”,”グナガン”
name,”キイロイトリ”,”キイロイトリ”,”キイロイトリ”
name,”バグ”,”バグ”,”バグ”
name,”ユメノシモベ ソウルフル”,”ユメノシモベ ソウルフル”,”ユメノシモベ ソウルフル”
name,”グラフィッカー”,”グラフィッカー”,”グラフィッカー”
name,”ブリキノヘイタイ”,”ブリキノヘイタイ”,”ブリキノヘイタイ”
name,”味方ハニー”,”味方ハニー”,”味方ハニー”
__system__??,{(0 < D01) * (D01 < 38):,,
__system__??,{R支配 = 1:,,
__system__??,},,
__system__??,},,
__system__??,{(0 < D01) * (D01 < 10):,,
__system__??,},,
__system__??,{(0 < D01) * (D01 < 600):,,
__system__??,{D01 > 500:,,
__system__??,},,
__system__??,{D01 = 1:,,
__system__??,} else if {D01 = 2:,,
__system__??,} else if {D01 = 4:,,
__system__??,} else if {D01 = 8:,,
__system__??,} else if {D01 = 16:,,
__system__??,} else if {D01 = 32:,,
__system__??,} else if {D01 = 64:,,
__system__??,} else if {D01 = 128:,,
__system__??,} else if {D01 = 256:,,
__system__??,},,
__system__??,},,
__system__??,{(0 < D01) * (D01 < 600):,,
__system__??,{D01 > 500:,,
__system__??,},,
__system__??,},,
__system__??,{(0 < D01) * (D01 < 600):,,
__system__??,{D01 > 500:,,
__system__??,},,
__system__??,},,
__system__??,{(0 < D01) * (D01 < 50):,,
__system__??,},,
__system__??,{(0 < D01) * (D01 < 600):,,
__system__??,{D01 > 500:,,
__system__??,},,
__system__??,{D01 = 1:,,
__system__??,} else if {D01 = 2:,,
__system__??,} else if {D01 = 4:,,
__system__??,} else if {D01 = 8:,,
__system__??,} else if {D01 = 16:,,
__system__??,} else if {D01 = 32:,,
__system__??,} else if {D01 = 64:,,
__system__??,} else if {D01 = 128:,,
__system__??,} else if {D01 = 256:,,
__system__??,},,
__system__??,},,
__system__??,{(0 < F01) * (F01 < 600):,,
__system__??,{F01 > 500:,,
__system__??,},,
__system__??,},,
__system__??,{D01 \ 0:,,
__system__??,{D01 = SP_CHAR:,,
__system__??,} else {,,
__system__??,{(RND = 0) * (D01 < 501):,,
__system__??,} else {,,
__system__??,{D01 > 500:,,
__system__??,},,
__system__??,},,
__system__??,},,
__system__??,},,
__system__??,{D02 \ 0:,,
__system__??,{D02 = SP_CHAR:,,
__system__??,} else {,,
__system__??,{(RND = 0) * (D02 < 501):,,
__system__??,} else {,,
__system__??,{D02 > 500:,,
__system__??,},,
__system__??,},,
__system__??,},,
__system__??,},,
__system__??,{(0 < F01) * (F01 < 600):,,
__system__??,{F01 > 500:,,
__system__??,},,
__system__??,},,
